,phase,IW LL,MMD,PPL,distortion,elbo,kl_prior_post,mean_mean,mean_scale,std_across_x_mean,std_across_x_scale,std_across_z_mean,std_across_z_scale,hyper params,objective,l_rate,dataset,image_or_language,beta_beta,free_bits,mdr_value,l_mmd,decoder,run_name
FB-VAE 4 dec: CNN.T,test,-88.78084054946899,0.01175832748413086,,72.10056826434558,-92.69981210443038,20.59924425052691,0.00869158391389094,0.153865066132968,1.0030479551870612,0.07033877253909654,0.9880255113674116,0.07675825870489772,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,4,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 4 dec: CNN.T,valid,-90.22107013702393,0.009502410888671875,,72.38484143607224,-93.0753787076926,20.690537223333045,0.011537246484363958,0.1529341711650921,1.0093293174912659,0.07005476838425745,0.9914919175679171,0.07564351811439177,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,4,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 4 dec: CNN.T,train,,0.009639382362365723,,69.83768358742795,-90.53235516950602,20.694671738178222,0.00872813142339282,0.15369916084172475,1.0141741090723315,0.06999310023148957,0.9961712009766522,0.07627512784222203,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,4,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 4 dec: PixelCNN++,test,-79.41794840621948,0.0010248422622680664,,74.39578585081463,-80.14344072945511,5.747654256941397,0.011006724663263722,0.675350118287002,0.48759753040120574,0.04805092952108082,0.6319419960432415,0.35706112920483457,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,4,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 4 dec: PixelCNN++,valid,-80.44625721359253,0.0007070302963256836,,74.79361666908747,-80.54831193368646,5.754695403424999,0.004218236558342682,0.6757172994975802,0.48891497978681253,0.047554683506111556,0.635437284089342,0.35738650115230414,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,4,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 4 dec: PixelCNN++,train,,0.0005669593811035156,,72.4542853704194,-78.22165155044907,5.76736607636942,-0.000984935734569644,0.6762408847394197,0.49104554810182516,0.04823182280296865,0.6381637569888473,0.35724765153797083,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 4, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,4,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[4.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 8 dec: CNN.T,test,-91.62194799423217,0.014467954635620117,,71.76256194295762,-92.5288240456883,20.76626178886317,-0.006013192527461797,0.15603986476795584,1.0189592378048957,0.0812398772450942,0.9937392299688315,0.07523321294331853,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,8,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 8 dec: CNN.T,valid,-90.13962993621826,0.012565851211547852,,72.27244326434558,-93.11053727548334,20.83809389041949,0.006306983905555562,0.15582494871525826,1.0247453217264972,0.08126527570848223,1.0005581446840792,0.07498155256049542,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,8,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 8 dec: CNN.T,train,,0.012733697891235352,,69.76285191996934,-90.63624939589245,20.873397656413903,0.005870790733157762,0.15602031270103991,1.0305324442246382,0.08081357787027384,1.0056483340080438,0.07523387754359818,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39'}",FB-VAE,0.0,bmnist,image,0.0,8,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:52:39
FB-VAE 8 dec: PixelCNN++,test,-79.67823284912109,0.0013377666473388672,,70.63013245787802,-80.39515280421776,9.765020792997337,0.0037868330115157687,0.48511574313610417,0.6783068874214269,0.042862790011906925,0.7646703169315676,0.35713748803621603,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,8,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 8 dec: PixelCNN++,valid,-78.86476704406738,0.0010797977447509766,,70.90159365497058,-80.66261629515057,9.761022869544693,0.004963084300862083,0.48478902895239334,0.6780847907066345,0.04247158412126046,0.765503236764594,0.3567539974104,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,8,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 8 dec: PixelCNN++,train,,0.0006357431411743164,,68.66683208728995,-78.43339690771859,9.76656489847871,0.0007560298981471344,0.4851454997154148,0.6796480084929015,0.04285394559469064,0.768160784793327,0.35661933260500583,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 8, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,8,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[8.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 16 dec: CNN.T,test,-89.7539779586792,0.01597738265991211,,71.50756777992731,-92.71444566943977,21.20687796194342,-0.017444954302362342,0.14148683016058766,1.0200487971305847,0.05174887972542002,0.9956002861638612,0.06600444127298609,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:56:44'}",FB-VAE,0.0,bmnist,image,0.0,16,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:56:44
FB-VAE 16 dec: CNN.T,valid,-89.95541888046264,0.01273190975189209,,72.19876639450652,-93.51070230218428,21.311935859390452,0.0009401524439454079,0.14056582531974285,1.025280262850508,0.051651086611083794,1.0004420506803295,0.06516486882597586,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:56:44'}",FB-VAE,0.0,bmnist,image,0.0,16,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:56:44
FB-VAE 16 dec: CNN.T,train,,0.014664530754089355,,69.34851731790606,-90.66442451574613,21.315907305158923,0.0038131649010529492,0.14137789119235086,1.030609441992572,0.05194790430767152,1.0052893963616218,0.0658300581966977,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:56:44'}",FB-VAE,0.0,bmnist,image,0.0,16,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-11:56:44
FB-VAE 16 dec: PixelCNN++,test,-80.9428899383545,0.00339508056640625,,64.62037692492521,-81.54651303834552,16.9261363307132,-0.0022554615695954926,0.30240702289569227,0.821327039712592,0.028580954675621623,0.8707451978816262,0.3530096479609043,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,16,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 16 dec: PixelCNN++,valid,-80.69806576156616,0.002087116241455078,,64.96826587145841,-81.8949952910218,16.9267294678507,0.001862924691890897,0.30179818446123147,0.819056446039224,0.028659377907273135,0.8666921688031547,0.352618727125699,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,16,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 16 dec: PixelCNN++,train,,0.0023908615112304688,,62.63456646072895,-79.55883763696227,16.924271293308426,0.0027982584058713596,0.3019210996530245,0.8195729545315208,0.028761266156688066,0.8674512322601455,0.3525936957972739,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 16, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50'}",FB-VAE,0.0,bmnist,image,0.0,16,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[16.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-08:51:50
FB-VAE 24 dec: CNN.T,test,-90.66876410675049,0.021164774894714355,,69.9406373229208,-94.14000180401379,24.199364819104158,0.0445405191600417,0.09998851675021497,1.0193453408494781,0.025570541478787796,1.0001750422429434,0.03802855392988724,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 24, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:05'}",FB-VAE,0.0,bmnist,image,0.0,24,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:05
FB-VAE 24 dec: CNN.T,valid,-90.53449540710449,0.019528865814208984,,70.34770444073254,-94.57563395439824,24.227929730958575,0.027543253728772126,0.09987766588036018,1.0234862445275994,0.025636828657758386,1.0006040161169028,0.0379920257137546,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 24, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:05'}",FB-VAE,0.0,bmnist,image,0.0,24,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:05
FB-VAE 24 dec: CNN.T,train,,0.021212458610534668,,67.25863501117053,-91.5180805138005,24.259445483117457,0.030283925693977594,0.10011728948263256,1.0279714340139228,0.02582097306009144,1.0057037449858683,0.038094083109246495,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 24, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:05'}",FB-VAE,0.0,bmnist,image,0.0,24,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:05
FB-VAE 24 dec: PixelCNN++,test,-81.54832283782959,0.009071826934814453,,59.945137458511546,-83.79520763928377,23.850070035910303,0.011503909994782497,0.16544884047176264,0.9076795313931718,0.025683763991051083,0.9249722987790651,0.2712513185754607,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 24, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:23'}",FB-VAE,0.0,bmnist,image,0.0,24,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:23
FB-VAE 24 dec: PixelCNN++,valid,-83.30362854766845,0.00868535041809082,,60.35600522198254,-84.19580580312994,23.839800532860092,-0.007412143669067587,0.16512915058226524,0.9039827600310121,0.025543818769009807,0.9183982580522948,0.27077616543709476,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 24, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:23'}",FB-VAE,0.0,bmnist,image,0.0,24,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:23
FB-VAE 24 dec: PixelCNN++,train,,0.008236050605773926,,59.10427448633687,-82.94456433152298,23.84028976713605,-0.010556739305768198,0.1651908297977789,0.9036553415191143,0.025624838988761157,0.9186994514197034,0.27094413778361154,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 24, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:23'}",FB-VAE,0.0,bmnist,image,0.0,24,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[24.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:23
FB-VAE 32 dec: CNN.T,test,-95.2971304473877,0.056767940521240234,,68.27462285681617,-98.86506662489492,30.59044386465338,-0.08288115519983104,0.05507817892711374,1.071828478499304,0.014215533621609211,1.0901104091088982,0.013838434686200529,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:35'}",FB-VAE,0.0,bmnist,image,0.0,32,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:35
FB-VAE 32 dec: CNN.T,valid,-96.25049174499512,0.054848313331604004,,68.54735570014277,-99.1544230014463,30.60706713229795,-0.06415973606820018,0.054717324909907356,1.0718160626254505,0.014102721657556824,1.0865051867086677,0.013714848734627041,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:35'}",FB-VAE,0.0,bmnist,image,0.0,32,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:35
FB-VAE 32 dec: CNN.T,train,,0.05687689781188965,,64.79494027530446,-95.45201750850434,30.657077242956138,-0.06593617472006842,0.054831502049246715,1.0775076016745604,0.014294039229374103,1.0907592499042715,0.013797301637089771,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'basic_deconv_decoder', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:35'}",FB-VAE,0.0,bmnist,image,0.0,32,0,0,basic_deconv_decoder,(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) basic_deconv_decoder | p(z) isotropic_gaussian | D = 10 | 2021-10-08-13:02:35
FB-VAE 32 dec: PixelCNN++,test,-84.87281606292724,0.028217434883117676,,55.376447798330574,-86.4978134541572,31.12136560753931,-0.013416202975395784,0.05099250777046892,0.9972682338726672,0.015210353498217425,0.9946061055871505,0.025834656803856923,"{'objective': 'FB-VAE', 'l_rate': 0.0, 'dataset': 'bmnist', 'image_or_language': 'image', 'beta_beta': 0.0, 'free_bits': 32, 'mdr_value': 0, 'l_mmd': 0, 'decoder': 'cond_pixel_cnn_pp', 'run_name': '(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:53'}",FB-VAE,0.0,bmnist,image,0.0,32,0,0,cond_pixel_cnn_pp,(fb-vae-exp 8 oct) FB-VAE[32.0-pd=False] | q(z|x) independent_gaussian | p(x|z) cond_pixel_cnn_pp | p(z) isotropic_gaussian | D = 10 | 2021-10-08-10:01:53
